Pattern A,Pattern B,Similarity Score
Dimension Display Labels,Materials,0.5549292772282717
Dimension Display Labels,Materials Statement,0.5261037831089459
Dimension Display Labels,Environmental conditions,0.645342210040314
Dimension Display Labels,Parts,0.6445914757744614
Dimension Display Labels,Sides of an Object,0.6929954584467943
Dimension Display Labels,Description,0.5831192546906662
Dimension Display Labels,Depiction,0.0
Dimension Display Labels,Subject,0.6908127731443444
Dimension Display Labels,Style Classification,0.6604115416991139
Dimension Display Labels,Other Classifications,0.5014757305519284
Dimension Display Labels,Objects Carrying Textual Works,0.4985686682171478
Dimension Display Labels,"Single Object, Multiple Works",0.2693441822512341
Dimension Display Labels,"Single Object, Single Textual and Visual Work",0.7382596229494385
Dimension Display Labels,Related Objects,0.7257045383939518
Dimension Display Labels,Ownership,0.6833595894397306
Dimension Display Labels,Custody,0.6736875506268727
Dimension Display Labels,Location,0.6710892285410922
Dimension Display Labels,Credit / Attribution Statement,0.6175249204434416
Dimension Display Labels,Rights Statement,0.6352020245460154
Dimension Display Labels,RightsStatements.org Assertions,0.0
Dimension Display Labels,Digital Objects,0.2988069216731445
Dimension Display Labels,Digital Images,0.5610794222756933
Dimension Display Labels,Digital Surrogates,0.5925211826504483
Dimension Display Labels,Home Page,0.5658332465489438
Dimension Display Labels,Other Pages,0.46082969532837975
Dimension Display Labels,IIIF Images,0.41547841256223567
Dimension Display Labels,IIIF Manifests,0.39454281956915477
Dimension Display Labels,Core Information,0.1311501898915282
Dimension Display Labels,Geospatial Location,0.14701038986771808
Dimension Display Labels,Geospatial Approximation,0.28209806698983536
Dimension Display Labels,"Buildings and ""Immovable"" Objects",0.4395045593908721
Dimension Display Labels,Types,0.36228780263333943
Dimension Display Labels,Names,0.3662356078818412
Dimension Display Labels,Parts of Names,0.0
Dimension Display Labels,Identity,0.20190756513953872
Dimension Display Labels,Equivalent Resources,0.4127996374540244
Dimension Display Labels,Addresses,0.0
Dimension Display Labels,Birth and Death / Formation and Dissolution,0.2894766320751794
Dimension Display Labels,Active Dates,0.3595234010211578
Dimension Display Labels,Biography,0.4541521149195567
Dimension Display Labels,Nationality,0.4576482612607393
Dimension Display Labels,Ethnicity,0.32487226032035116
Dimension Display Labels,Gender,0.4442541790115114
Dimension Display Labels,Digital Integration,0.40224721598493235
Dimension Display Labels,Organization Membership,0.43859059363316055
Dimension Display Labels,Provenance Event,0.4334736539755394
Dimension Display Labels,Classifications,0.5875642286941688
Dimension Display Labels,Relative Times,0.5694151062910973
Dimension Display Labels,"Object Acquisition
",0.5754360784710296
Dimension Display Labels,"Multiple Owners
",0.6514001774331545
Dimension Display Labels,Agents,0.45023944800817634
Dimension Display Labels,Exchange of Objects,0.4682474753448904
Dimension Display Labels,Payments,0.0
Dimension Display Labels,"Payment for Services
",0.6566977545102954
Dimension Display Labels,Loans,0.5447270067739833
Dimension Display Labels,"Institutional Ownership, Departmental Custody",0.6538467014769407
Dimension Display Labels,Loss,0.6047992156844978
Dimension Display Labels,Theft,0.47546063866203336
Dimension Display Labels,Sale of Stolen or Looted Objects,0.5185888144850181
Dimension Display Labels,Rights and their Acquisition,0.47992310184299375
Dimension Display Labels,Multiple Owners with Different Stakes,0.6112302453870198
Dimension Display Labels,Transfer of Shares,0.4996585182104024
Dimension Display Labels,Intellectual Property Rights,0.5029494727452273
Dimension Display Labels,Encounters,0.0
Dimension Display Labels,Promised Gift,0.2807240702025053
Dimension Display Labels,Commissions for Artwork,0.33487174115588353
Dimension Display Labels,Auction,0.4232438013392106
Dimension Display Labels,Auction of Lot,0.3960254379062496
Dimension Display Labels,Known Bid Amounts,0.46324410806953825
Dimension Display Labels,Set of Objects,0.3784705515809293
Dimension Display Labels,Pre-set Prices,0.42156259646654615
Dimension Display Labels,Purchase of Lot,0.45201277495794234
Dimension Display Labels,Lot Withdrawn,0.5908665344065619
Dimension Display Labels,Object Withdrawn from Lot,0.6746958027318294
Dimension Display Labels,Reserve Not Met,0.5124035823611104
Dimension Display Labels,Bought by Owner,0.645533781052609
Dimension Display Labels,"Winner Unable to Pay
",0.608518087573187
Dimension Display Labels,Auction Catalog,0.5532328313585854
Dimension Display Labels,Moving an Object,0.458961779620237
Dimension Display Labels,Taking Inventory,0.454025476419974
Dimension Display Labels,Object Ownership and Existence,0.2685327773505981
Dimension Display Labels,Core Features,0.7347698498851314
Dimension Display Labels,Collections of Objects,0.6228409266288677
Dimension Display Labels,Departmental Collections,0.6168347428182493
Dimension Display Labels,Other Uses,0.4245808016857329
Dimension Display Labels,Collection Specific Information,0.3375682304479779
Dimension Display Labels,Adding and Removing Resources,0.42697418717303787
Dimension Display Labels,Exhibition Concept,0.38550079358399064
Dimension Display Labels,Exhibition Activity,0.4787463710924869
Dimension Display Labels,Multiple Venues,0.39818689632119153
Dimension Display Labels,Objects,0.700883864594178
Dimension Display Labels,Exhibition Provenance: Transfer of Custody,0.3901460988289618
Dimension Display Labels,Exhibition Provenance: Internal Moves,0.5041144334237274
Dimension Display Labels,Exhibition Specific Labels,0.6682394560304642
Dimension Display Labels,Depiction of the Object at the Exhibition,0.3157335936628195
Measurements of Dimensions,Colors,0.6170037162887194
Measurements of Dimensions,Shapes,0.5423748969163977
Measurements of Dimensions,Materials,0.5105678235082481
Measurements of Dimensions,Materials Statement,0.48404666054571094
Measurements of Dimensions,Environmental conditions,0.5977902797541798
Measurements of Dimensions,Parts,0.5974351260570704
Measurements of Dimensions,Sides of an Object,0.6281430011525048
Measurements of Dimensions,Description,0.5223565930383866
Measurements of Dimensions,Depiction,0.0
Measurements of Dimensions,Subject,0.6355886930271266
Measurements of Dimensions,Style Classification,0.6041044985106455
Measurements of Dimensions,Other Classifications,0.4569008808279795
Measurements of Dimensions,Objects Carrying Textual Works,0.4480321892078723
Measurements of Dimensions,"Single Object, Multiple Works",0.24011127901946333
Measurements of Dimensions,"Single Object, Single Textual and Visual Work",0.6498308361129267
Measurements of Dimensions,Related Objects,0.6632449577142124
Measurements of Dimensions,Ownership,0.6268310766821357
Measurements of Dimensions,Custody,0.6105758417520066
Measurements of Dimensions,Location,0.6126452759801237
Measurements of Dimensions,Credit / Attribution Statement,0.5648138202680625
Measurements of Dimensions,Rights Statement,0.5775781516431912
Measurements of Dimensions,RightsStatements.org Assertions,0.0
Measurements of Dimensions,Digital Objects,0.24928945638613317
Measurements of Dimensions,Digital Images,0.5047563319741644
Measurements of Dimensions,Digital Surrogates,0.5354182823863751
Measurements of Dimensions,Home Page,0.5140603925977669
Measurements of Dimensions,Other Pages,0.42472744859320516
Measurements of Dimensions,IIIF Images,0.3791322452585274
Measurements of Dimensions,IIIF Manifests,0.3666332338720032
Measurements of Dimensions,Core Information,0.12017727340182757
Measurements of Dimensions,Geospatial Location,0.12592450296018967
Measurements of Dimensions,Geospatial Approximation,0.25638789401637063
Measurements of Dimensions,"Buildings and ""Immovable"" Objects",0.3806827538010171
Measurements of Dimensions,Types,0.31366106982086717
Measurements of Dimensions,Names,0.33367750712743155
Measurements of Dimensions,Parts of Names,0.0
Measurements of Dimensions,Identity,0.16702773171458518
Measurements of Dimensions,Equivalent Resources,0.3652965923050833
Measurements of Dimensions,Addresses,0.0
Measurements of Dimensions,Birth and Death / Formation and Dissolution,0.2508104051776041
Measurements of Dimensions,Active Dates,0.3210832213168742
Measurements of Dimensions,Biography,0.40620126151273855
Measurements of Dimensions,Nationality,0.40932827338292027
Measurements of Dimensions,Ethnicity,0.28336241048142385
Measurements of Dimensions,Gender,0.39410961201622385
Measurements of Dimensions,Digital Integration,0.35540771225485457
Measurements of Dimensions,Organization Membership,0.3881457217319335
Measurements of Dimensions,Provenance Event,0.3961079648749202
Measurements of Dimensions,Classifications,0.5271857969840505
Measurements of Dimensions,Relative Times,0.5064024429473952
Measurements of Dimensions,"Object Acquisition
",0.5065685515598437
Measurements of Dimensions,"Multiple Owners
",0.577048806377281
Measurements of Dimensions,Agents,0.39814347021592505
Measurements of Dimensions,Exchange of Objects,0.42253574706881936
Measurements of Dimensions,Payments,0.0
Measurements of Dimensions,"Payment for Services
",0.5832793545329881
Measurements of Dimensions,Loans,0.49108099174828435
Measurements of Dimensions,"Institutional Ownership, Departmental Custody",0.5778195820184506
Measurements of Dimensions,Loss,0.5434500378460863
Measurements of Dimensions,Theft,0.4202100028322742
Measurements of Dimensions,Sale of Stolen or Looted Objects,0.46806177475062183
Measurements of Dimensions,Rights and their Acquisition,0.43485490764629586
Measurements of Dimensions,Multiple Owners with Different Stakes,0.5593990067638671
Measurements of Dimensions,Transfer of Shares,0.4391997371191252
Measurements of Dimensions,Intellectual Property Rights,0.4512128745747072
Measurements of Dimensions,Encounters,0.0
Measurements of Dimensions,Promised Gift,0.2530821553010652
Measurements of Dimensions,Commissions for Artwork,0.2884896678244127
Measurements of Dimensions,Auction,0.37385444575238025
Measurements of Dimensions,Auction of Lot,0.35160989350183103
Measurements of Dimensions,Known Bid Amounts,0.4296206057517596
Measurements of Dimensions,Set of Objects,0.32172009508991045
Measurements of Dimensions,Pre-set Prices,0.3743796491999906
Measurements of Dimensions,Purchase of Lot,0.41386479640528695
Measurements of Dimensions,Lot Withdrawn,0.5393382875118237
Measurements of Dimensions,Object Withdrawn from Lot,0.6126946360808205
Measurements of Dimensions,Reserve Not Met,0.46609370648709114
Measurements of Dimensions,Bought by Owner,0.5754646884019066
Measurements of Dimensions,"Winner Unable to Pay
",0.5466730360286044
Measurements of Dimensions,Auction Catalog,0.49353292768759877
Measurements of Dimensions,Moving an Object,0.39396880848209676
Measurements of Dimensions,Taking Inventory,0.4090708437456666
Measurements of Dimensions,Object Ownership and Existence,0.24618416934715756
Measurements of Dimensions,Core Features,0.6659869060546628
Measurements of Dimensions,Collections of Objects,0.5613151708631511
Measurements of Dimensions,Departmental Collections,0.5483704487919707
Measurements of Dimensions,Other Uses,0.3899035300448396
Measurements of Dimensions,Collection Specific Information,0.3058219256266365
Measurements of Dimensions,Adding and Removing Resources,0.3679531999736739
Measurements of Dimensions,Exhibition Concept,0.3556372890705616
Measurements of Dimensions,Exhibition Activity,0.44412273017648213
Measurements of Dimensions,Multiple Venues,0.35057757718925786
Measurements of Dimensions,Objects,0.63381696726058
Measurements of Dimensions,Exhibition Provenance: Transfer of Custody,0.3648373305995999
Measurements of Dimensions,Exhibition Provenance: Internal Moves,0.4101472739471402
Measurements of Dimensions,Exhibition Specific Labels,0.5468650955870468
Measurements of Dimensions,Depiction of the Object at the Exhibition,0.27511138270511704
Colors,Shapes,0.6037592579747032
Colors,Materials,0.5697344763466036
Colors,Materials Statement,0.5401399343546329
Colors,Environmental conditions,0.6623173018365756
Colors,Parts,0.6507846425509032
Colors,Sides of an Object,0.7029827147344628
Colors,Description,0.5831353753703123
Colors,Depiction,0.0
Colors,Subject,0.7092432670461503
Colors,Style Classification,0.6765309906091417
Colors,Other Classifications,0.5119409738732883
Colors,Objects Carrying Textual Works,0.5011080406311323
Colors,"Single Object, Multiple Works",0.2699258916435339
Colors,"Single Object, Single Textual and Visual Work",0.7302905098683913
Colors,Related Objects,0.7409630612457617
Colors,Ownership,0.6967479643610063
Colors,Custody,0.6852299997354675
Colors,Location,0.6844346546303329
Colors,Credit / Attribution Statement,0.6314042106257123
Colors,Rights Statement,0.647842841296207
Colors,RightsStatements.org Assertions,0.0
Colors,Digital Objects,0.279519453927683
Colors,Digital Images,0.5657313423856486
Colors,Digital Surrogates,0.5998968800182946
