Recipe A,Recipe B,Similarity Score
Image Thumbnail for Manifest,Metadata on any Resource,0.23335588801161194
Image Thumbnail for Manifest,Multi-volume Work with Individually-bound Volumes,0.12652943070823403
Image Thumbnail for Manifest,Multiple Volumes in a Single Bound Volume,0.23869996752266315
Image Thumbnail for Manifest,Simple Collection,0.17797190438623076
Image Thumbnail for Manifest,Providing Alternative Representations,0.4193466596992869
Image Thumbnail for Manifest,Linking to Web Page of an Object,0.27189102922154196
Image Thumbnail for Manifest,Linking to Structured Metadata,0.42420592111216576
Image Thumbnail for Manifest,Table of Contents for Multiple A/V Files on a Single Canvas,0.18850401115254753
Image Thumbnail for Manifest,Table of Contents for Multiple A/V Files on Multiple Canvases,0.19438871518538828
Image Thumbnail for Manifest,Basic Newspaper,0.14903934580034187
Image Thumbnail for Manifest,Using Caption and Subtitle Files in Multiple Languages with Video Content,0.15885122036594293
Image Thumbnail for Manifest,Displaying Multiple Values with Language Maps,0.19696432752960988
Image Thumbnail for Manifest,Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,0.20427385345051735
Image Thumbnail for Manifest,Locate a Manifest on a Web Map,0.2290704547630841
Image Thumbnail for Manifest,Load Manifest Beginning with a Specific Canvas,0.3102698326277012
Image Thumbnail for Manifest,Using Caption and Subtitle Files with Video Content,0.1572688421619863
Image Thumbnail for Manifest,Navigation by Chronology,0.1777989012191337
Image Thumbnail for Manifest,Acknowledge Content Contributors,0.4281374099630993
Image Thumbnail for Manifest,Locate Multiple Canvases on a Web Map,0.23374409447776284
Image Thumbnail for Manifest,Annotation with a Non-Rectangular Polygon (Updated),0.14438508558660598
Image Thumbnail for Manifest,Simplest Annotation,0.29849854541054055
Image Thumbnail for Manifest,Embedded or referenced Annotations,0.14043766944407926
Image Thumbnail for Manifest,Missing Images in a Sequence,0.3264898301381517
Image Thumbnail for Manifest,Addressing a Spatial Region,0.26090472339313453
Image Thumbnail for Manifest,Image in Annotations,0.35797583129229704
Displaying Multiple Values with Language Maps,Simplest Manifest - Single Image File,0.2021240919705353
Displaying Multiple Values with Language Maps,Simplest Manifest - Audio,0.15329622211218796
Displaying Multiple Values with Language Maps,Simplest Manifest - Video,0.1728327717552106
Displaying Multiple Values with Language Maps,Image and Canvas with Differing Dimensions,0.20410128864376814
Displaying Multiple Values with Language Maps,Support Deep Viewing with Basic Use of a IIIF Image Service,0.24650181621183356
Displaying Multiple Values with Language Maps,Internationalization and Multi-language Values,0.4769555561155623
Displaying Multiple Values with Language Maps,Embedding HTML in descriptive properties,0.1899439632550134
Displaying Multiple Values with Language Maps,Rights statement,0.19836651218259327
Displaying Multiple Values with Language Maps,Simple Manifest - Book,0.22568169817741626
Displaying Multiple Values with Language Maps,Viewing direction and Its Effect on Navigation,0.17909288989209096
Displaying Multiple Values with Language Maps,"Book 'behavior' Variations (continuous, individuals)",0.19166982597509652
Displaying Multiple Values with Language Maps,Load a Preview Image Before the Main Content,0.1538011102086322
Displaying Multiple Values with Language Maps,Audio Presentation with Accompanying Image,0.19058326407693058
Displaying Multiple Values with Language Maps,Begin playback at a specific point - Time-based media,0.1642122226918905
Displaying Multiple Values with Language Maps,Providing Access to Transcript Files of A/V Content,0.15433708479627897
Displaying Multiple Values with Language Maps,HTML in Annotations,0.24220394159928157
Displaying Multiple Values with Language Maps,Simple Annotation — Tagging,0.20927098814859169
Displaying Multiple Values with Language Maps,Table of Contents for Book Chapters,0.1923164713915149
Displaying Multiple Values with Language Maps,Table of Contents for A/V Content,0.1559519090087018
Displaying Multiple Values with Language Maps,Metadata on any Resource,0.20393410595927203
Displaying Multiple Values with Language Maps,Multi-volume Work with Individually-bound Volumes,0.11377600975618757
Displaying Multiple Values with Language Maps,Multiple Volumes in a Single Bound Volume,0.17656141201230566
Displaying Multiple Values with Language Maps,Simple Collection,0.16091085062434649
Displaying Multiple Values with Language Maps,Providing Alternative Representations,0.22422363657549402
Displaying Multiple Values with Language Maps,Linking to Web Page of an Object,0.20364681578813204
Displaying Multiple Values with Language Maps,Linking to Structured Metadata,0.22662249150859431
Displaying Multiple Values with Language Maps,Table of Contents for Multiple A/V Files on a Single Canvas,0.17410154774531308
Displaying Multiple Values with Language Maps,Table of Contents for Multiple A/V Files on Multiple Canvases,0.15816327432662566
Displaying Multiple Values with Language Maps,Basic Newspaper,0.16764595346711217
Displaying Multiple Values with Language Maps,Using Caption and Subtitle Files in Multiple Languages with Video Content,0.15768137641305807
Displaying Multiple Values with Language Maps,Image Thumbnail for Manifest,0.19696432752960988
Displaying Multiple Values with Language Maps,Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,0.17175680112198385
Displaying Multiple Values with Language Maps,Locate a Manifest on a Web Map,0.169984852609499
Displaying Multiple Values with Language Maps,Load Manifest Beginning with a Specific Canvas,0.22864040049233172
Displaying Multiple Values with Language Maps,Using Caption and Subtitle Files with Video Content,0.15321545661019534
Displaying Multiple Values with Language Maps,Navigation by Chronology,0.10839431233691176
Displaying Multiple Values with Language Maps,Acknowledge Content Contributors,0.16118791577932204
Displaying Multiple Values with Language Maps,Locate Multiple Canvases on a Web Map,0.17936413089072026
Displaying Multiple Values with Language Maps,Annotation with a Non-Rectangular Polygon (Updated),0.11690081006336901
Displaying Multiple Values with Language Maps,Simplest Annotation,0.2545727656130869
Displaying Multiple Values with Language Maps,Embedded or referenced Annotations,0.14904854577677962
Displaying Multiple Values with Language Maps,Missing Images in a Sequence,0.2068000952136201
Displaying Multiple Values with Language Maps,Addressing a Spatial Region,0.1898169165666301
Displaying Multiple Values with Language Maps,Image in Annotations,0.27529006679093915
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Simplest Manifest - Single Image File,0.2103610310570113
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Simplest Manifest - Audio,0.15725883231316962
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Simplest Manifest - Video,0.17731686660148804
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Image and Canvas with Differing Dimensions,0.214362753099237
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Support Deep Viewing with Basic Use of a IIIF Image Service,0.26306497224200825
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Internationalization and Multi-language Values,0.15366360988792077
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Embedding HTML in descriptive properties,0.1731531764265328
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Rights statement,0.17783318571543819
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Simple Manifest - Book,0.23526716155331942
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Viewing direction and Its Effect on Navigation,0.1853831536031786
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,"Book 'behavior' Variations (continuous, individuals)",0.20136005817791083
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Load a Preview Image Before the Main Content,0.15881798838709468
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Audio Presentation with Accompanying Image,0.18639941748497801
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Begin playback at a specific point - Time-based media,0.14756360260711324
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Providing Access to Transcript Files of A/V Content,0.1594960134236452
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,HTML in Annotations,0.1982231805554618
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Simple Annotation — Tagging,0.2319583384597653
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Table of Contents for Book Chapters,0.20036375421825903
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Table of Contents for A/V Content,0.16128218233667613
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Metadata on any Resource,0.16506002393148284
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Multi-volume Work with Individually-bound Volumes,0.12479573288351872
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Multiple Volumes in a Single Bound Volume,0.17909822774759052
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Simple Collection,0.173158199954701
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Providing Alternative Representations,0.2300279535286292
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Linking to Web Page of an Object,0.21539943371271347
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Linking to Structured Metadata,0.23264106297323164
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Table of Contents for Multiple A/V Files on a Single Canvas,0.17957399021894205
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Table of Contents for Multiple A/V Files on Multiple Canvases,0.16020411178371155
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Basic Newspaper,0.15732091645178717
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Using Caption and Subtitle Files in Multiple Languages with Video Content,0.1533134828940223
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Image Thumbnail for Manifest,0.20427385345051735
Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,Displaying Multiple Values with Language Maps,0.17175680112198385
